Country Name,Date (Year),Region,Subregion,"Community health workers (per 1,000 people)",ARI treatment (% of children under 5 taken to a health provider),Current health expenditure per capita (current US$),"Hospital beds (per 1,000 people)","Nurses and midwives (per 1,000 people)","Physicians (per 1,000 people)","Specialist surgical workforce (per 100,000 population)","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","Incidence of malaria (per 1,000 population at risk)","Cause of death, by non-communicable diseases (% of total)",Diabetes prevalence (% of population ages 20 to 79),"Fertility rate, total (births per woman)","Immunization, measles (% of children ages 12-23 months)","Life expectancy at birth, total (years)",Low-birthweight babies (% of births),Population growth (annual %),Pregnant women receiving prenatal care (%),Risk of catastrophic expenditure for surgical care (% of people at risk),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)"
Japan,1/1/19,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/10,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/11,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/12,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/13,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/14,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/15,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/16,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/17,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/18,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/19,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/10,Asia,Eastern Asia,,,,,,,,,,80.7,,,,,,,,,
Japan,1/1/11,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/12,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/13,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/14,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/15,Asia,Eastern Asia,,,,,,,,,,81.9,,,,,,,,,
Japan,1/1/16,Asia,Eastern Asia,,,,,,,,,,82.4,,,,,,,,,
Japan,1/1/17,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/18,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/19,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/10,Asia,Eastern Asia,,,,,,,,,,,5,,,,,,,,
Japan,1/1/11,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/12,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/13,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/14,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/15,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/16,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/17,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/18,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/19,Asia,Eastern Asia,,,,,,,,,,,5.6,,,,,,,,
Japan,1/1/10,Asia,Eastern Asia,,,,,,,,,,,,1.39,,,,,,,
Japan,1/1/11,Asia,Eastern Asia,,,,,,,,,,,,1.39,,,,,,,
Japan,1/1/12,Asia,Eastern Asia,,,,,,,,,,,,1.41,,,,,,,
Japan,1/1/13,Asia,Eastern Asia,,,,,,,,,,,,1.43,,,,,,,
Japan,1/1/14,Asia,Eastern Asia,,,,,,,,,,,,1.42,,,,,,,
Japan,1/1/15,Asia,Eastern Asia,,,,,,,,,,,,1.45,,,,,,,
Japan,1/1/16,Asia,Eastern Asia,,,,,,,,,,,,1.44,,,,,,,
Japan,1/1/17,Asia,Eastern Asia,,,,,,,,,,,,1.43,,,,,,,
Japan,1/1/18,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/19,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/10,Asia,Eastern Asia,,,,,,,,,,,,,94,,,,,,
Japan,1/1/11,Asia,Eastern Asia,,,,,,,,,,,,,94,,,,,,
Japan,1/1/12,Asia,Eastern Asia,,,,,,,,,,,,,96,,,,,,
Japan,1/1/13,Asia,Eastern Asia,,,,,,,,,,,,,95,,,,,,
Japan,1/1/14,Asia,Eastern Asia,,,,,,,,,,,,,98,,,,,,
Japan,1/1/15,Asia,Eastern Asia,,,,,,,,,,,,,96,,,,,,
Japan,1/1/16,Asia,Eastern Asia,,,,,,,,,,,,,96,,,,,,
Japan,1/1/17,Asia,Eastern Asia,,,,,,,,,,,,,97,,,,,,
Japan,1/1/18,Asia,Eastern Asia,,,,,,,,,,,,,97,,,,,,
Japan,1/1/19,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/10,Asia,Eastern Asia,,,,,,,,,,,,,,82.84268293,,,,,
Japan,1/1/11,Asia,Eastern Asia,,,,,,,,,,,,,,82.59121951,,,,,
Japan,1/1/12,Asia,Eastern Asia,,,,,,,,,,,,,,83.09609756,,,,,
Japan,1/1/13,Asia,Eastern Asia,,,,,,,,,,,,,,83.33195122,,,,,
Japan,1/1/14,Asia,Eastern Asia,,,,,,,,,,,,,,83.58780488,,,,,
Japan,1/1/15,Asia,Eastern Asia,,,,,,,,,,,,,,83.79390244,,,,,
Japan,1/1/16,Asia,Eastern Asia,,,,,,,,,,,,,,83.98487805,,,,,
Japan,1/1/17,Asia,Eastern Asia,,,,,,,,,,,,,,84.0997561,,,,,
Japan,1/1/18,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/19,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/10,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/11,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/12,Asia,Eastern Asia,,,,,,,,,,,,,,,9.6,,,,
Japan,1/1/13,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/14,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/15,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/16,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/17,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/18,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/19,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/10,Asia,Eastern Asia,,,,,,,,,,,,,,,,0.017960542,,,
Japan,1/1/11,Asia,Eastern Asia,,,,,,,,,,,,,,,,-0.185226486,,,
Japan,1/1/12,Asia,Eastern Asia,,,,,,,,,,,,,,,,-0.159710676,,,
Japan,1/1/13,Asia,Eastern Asia,,,,,,,,,,,,,,,,-0.144271883,,,
Japan,1/1/14,Asia,Eastern Asia,,,,,,,,,,,,,,,,-0.132694222,,,
Japan,1/1/15,Asia,Eastern Asia,,,,,,,,,,,,,,,,-0.106124994,,,
Japan,1/1/16,Asia,Eastern Asia,,,,,,,,,,,,,,,,-0.115284177,,,
Japan,1/1/17,Asia,Eastern Asia,,,,,,,,,,,,,,,,-0.164484036,,,
Japan,1/1/18,Asia,Eastern Asia,,,,,,,,,,,,,,,,-0.202670345,,,
Japan,1/1/19,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/10,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/11,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/12,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/13,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/14,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/15,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/16,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/17,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/18,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/19,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/10,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,0.5,
Japan,1/1/11,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,0.4,
Japan,1/1/12,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,0.5,
Japan,1/1/13,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,0.3,
Japan,1/1/14,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,0.3,
Japan,1/1/15,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,0.4,
Japan,1/1/16,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,0.3,
Japan,1/1/17,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,0.4,
Japan,1/1/18,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/19,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/10,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,7.1
Japan,1/1/11,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/12,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/13,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/14,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/15,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/16,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,8
Japan,1/1/17,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/18,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Japan,1/1/19,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/13,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/12,Asia,Western Asia,,77.2,,,,,,,,,,,,,,,,,
Jordan,1/1/13,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/18,Asia,Western Asia,,71.8,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,308.6578992,,,,,,,,,,,,,,,,
Jordan,1/1/11,Asia,Western Asia,,,317.5778092,,,,,,,,,,,,,,,,
Jordan,1/1/12,Asia,Western Asia,,,309.442208,,,,,,,,,,,,,,,,
Jordan,1/1/13,Asia,Western Asia,,,293.4598739,,,,,,,,,,,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,301.537718,,,,,,,,,,,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,257.4155191,,,,,,,,,,,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,223.5381988,,,,,,,,,,,,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,1.8,,,,,,,,,,,,,,,
Jordan,1/1/11,Asia,Western Asia,,,,1.8,,,,,,,,,,,,,,,
Jordan,1/1/12,Asia,Western Asia,,,,1.8,,,,,,,,,,,,,,,
Jordan,1/1/13,Asia,Western Asia,,,,1.8,,,,,,,,,,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,1.9,,,,,,,,,,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,1.4,,,,,,,,,,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,3.5728,,,,,,,,,,,,,,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/13,Asia,Western Asia,,,,,3.4776,,,,,,,,,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,,3.4467,,,,,,,,,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,,2.5822,,,,,,,,,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,1.89,,,,,,,,,,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,3.3886,,,,,,,,,,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,2.2572,,,,,,,,,,,,,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/13,Asia,Western Asia,,,,,,2.2223,,,,,,,,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,,,2.2312,,,,,,,,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,,,2.8407,,,,,,,,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,1.4099,,,,,,,,,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,2.3436,,,,,,,,,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/13,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,,,,24.49,,,,,,,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,,,13.3,,,,,,,,,,,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/13,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,,,,,11.1,,,,,,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,10.7,,,,,,,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/13,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,,,,,75.5,,,,,,,,,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/13,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,,,,,,,77.9,,,,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,,,78.4,,,,,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,,,,,,10.1,,,,,,,,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/13,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,12.7,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,,,,,,,3.631,,,,,,,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,3.541,,,,,,,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,3.436,,,,,,,
Jordan,1/1/13,Asia,Western Asia,,,,,,,,,,,,3.319,,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,,,,,,,,,3.196,,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,,,,,,,,,3.071,,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,,,,,2.954,,,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,2.849,,,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,,,,,,,,98,,,,,,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,98,,,,,,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,,98,,,,,,
Jordan,1/1/13,Asia,Western Asia,,,,,,,,,,,,,97,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,,,,,,,,,,98,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,,,,,,,,,,94,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,,,,,,96,,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,93,,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,92,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,,,,,,,,,73.428,,,,,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,,73.581,,,,,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,,,73.722,,,,,
Jordan,1/1/13,Asia,Western Asia,,,,,,,,,,,,,,73.851,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,,,,,,,,,,,73.969,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,,,,,,,,,,,74.078,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,,,,,,,74.184,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,,74.292,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/13,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,,,,,,,,,,,5.204766722,,,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,,,,5.382885713,,,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,,,,,5.431586568,,,
Jordan,1/1/13,Asia,Western Asia,,,,,,,,,,,,,,,,5.172912275,,,
Jordan,1/1/14,Asia,Western Asia,,,,,,,,,,,,,,,,4.583580445,,,
Jordan,1/1/15,Asia,Western Asia,,,,,,,,,,,,,,,,3.811240004,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,,,,,,,,,3.028091537,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,,,,2.356016488,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,1.792156922,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,,,,,,99.1,,
Jordan,1/1/13,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,97.6,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,,,,,,,,,,,,,8.6,
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,,,,,,7.1,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,,,,,,,8.4,
Jordan,1/1/13,Asia,Western Asia,,,,,,,,,,,,,,,,,,8.3,
Jordan,1/1/14,Asia,Western Asia,,,,,,,,,,,,,,,,,,10,
Jordan,1/1/15,Asia,Western Asia,,,,,,,,,,,,,,,,,,11.7,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,,,,,,,,,,,12.9,
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,,,,,,11.4,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/10,Asia,Western Asia,,,,,,,,,,,,,,,,,,,0.7
Jordan,1/1/11,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/12,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/13,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/14,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/15,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/16,Asia,Western Asia,,,,,,,,,,,,,,,,,,,0.7
Jordan,1/1/17,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/18,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Jordan,1/1/19,Asia,Western Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/10,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/11,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/12,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/13,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/14,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/15,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/16,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/17,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/18,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/19,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/10,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/11,Asia,Central Asia,,81.2,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/12,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/13,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/14,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/15,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/16,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/17,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/18,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/19,Asia,Central Asia,,,,,,,,,,,,,,,,,,,
Kazakhstan,1/1/10,Asia,Central Asia,,,246.1910625,,,,,,,,,,,,,,,,
Kazakhstan,1/1/11,Asia,Central Asia,,,311.4428531,,,,,,,,,,,,,,,,
Kazakhstan,1/1/12,Asia,Central Asia,,,379.6693506,,,,,,,,,,,,,,,,
